Account Solana;Token Account Solana;HolderAddress BSC;Balance;Balance Decimals;Public Tag;Owner;
;;0x0eb77b6fe7479950864163e60104d9ec638b7299;13;12.639.978.970.000.000.000;;;
;;0x9d7d48b729ea08b291e5b1a05f91d4cb07226708;13;12.638.240.260.000.000.000;;;
;;0xb8bcf3789634fae3b528ba7e1fbb861fa265c2e3;13;12.634.369.600.000.000.000;;;
;;0x688084002a9b7b4137d995918f2d3cdd14f038f1;13;12.632.490.100.000.000.000;;;
;;0x85999eaf07f6cad6592a69352bcac240fd2091bf;13;12.626.800.750.000.000.000;;;
;;0x982155b62813b698c673b50a4871b045c38ed338;13;12.605.815.860.000.000.000;;;
;;0x5d19c5ea4cd1d7665a2dc1a6263acccee4da2514;13;12.591.772.730.000.000.000;;;
;;0xb091aa65143745d0402c781dd297405e70cd5761;13;12.588.688.470.000.000.000;;;
;;0x7cfb330ec6e6684c689d538883eb21abaa833fcc;13;12.583.941.700.000.000.000;;;
;;0x85ee08f04ecce0b708cea450aa9e75741f28bc1b;13;12.570.491.380.000.000.000;;;
;;0x1c837aa7f683262d7906d49839ce50a0819578ea;13;12.546.317.160.000.000.000;;;
;;0x6030ab983252ec594d8f75bfa5633ee229898ccb;13;12.537.429.680.000.000.000;;;
;;0x33d7b948d54b498cef98068abb7ebc7f843f7de3;13;12.532.167.870.000.000.000;;;
;;0xeceac79027c5bee6c7810ee6895df3673da45ad8;12;12.479.479.480.000.000.000;;;
;;0x9e8f52b37781f8136d543e13ab51496724d83de2;12;12.477.513.260.000.000.000;;;
;;0xf4902b23e1468aaa93da7898c82d687980985ca8;12;12.462.207.610.000.000.000;;;
;;0x6e8ffeac582e80953fe5c73208beee7a2ed83844;12;12.457.303.190.000.000.000;;;
;;0x0cfa8ecd4033789101a48e02dc6f1817f4d2c42c;12;12.453.932.930.000.000.000;;;
;;0xeb287a9c30b7b40b0077632be2ca8166bf1c60fc;12;12.447.035.510.000.000.000;;;
;;0xdbdf9e61c689614bdffbfb4ad69a751d5ca99152;12;12.406.666.570.000.000.000;;;
;;0xfd6dd9f83b4c3ea26907d446db6f25754ce27804;12;12.391.504.270.000.000.000;;;
;;0x28e0749324fc6d39c501b1ff22aec58b3e44a708;12;12.369.346.590.000.000.000;;;
;;0x9d6d676001e26a8015f72b131d51426810343c99;12;12.364.887.480.000.000.000;;;
;;0x261e8b3d276f83b1c73e28ef6a7a96614bf19ecd;12;12.358.345.490.000.000.000;;;
;;0xa1fc81d5fe29ba0b9986456109cd4b6b9c3e6643;12;12.321.743.940.000.000.000;;;
;;0xf1c7d5bcc8b02dc13b6dfae0b287806b2d775d67;12;12.306.841.410.000.000.000;;;
;;0xaa83dad998859555a60c77dce3507f8fc844e8da;12;12.283.778.250.000.000.000;;;
;;0x1523bff7ef56399f7dfd6fd07a5953ff728f8afb;12;12.275.104.130.000.000.000;;;
;;0x21a4872b63c430a289d5cb5daffb23e210923d4c;12;12.233.782.820.000.000.000;;;
;;0x43714da52bee5cc2593f751339fea42a7a29c07d;12;12.233.710.220.000.000.000;;;
;;0x12fb6da9469a3c2175f49eabdb1eb6add6999ff6;12;12.219.180.240.000.000.000;;;
;;0xdb81e7491dcf12acdd2e09c5dfd67433923d666b;12;12.213.725.070.000.000.000;;;
;;0x5d732557c5ca7c79522ed684a091697799cb9d70;12;12.194.501.010.000.000.000;;;
;;0x63a8f19761f66ee310645cebd936b7b463153a98;12;12.186.377.490.000.000.000;;;
;;0xd8cfe42abbaeea898c9156d43088de7567ff310a;12;12.126.484.850.000.000.000;;;
;;0x207d4b9452cc500e7bd9e215c7c40b41c57d577a;12;12.111.395.740.000.000.000;;;
;;0xe03e48f504046b2fd8ea168543555121b4f54e09;12;12.083.290.000.000.000.000;;;
;;0x5d4706837647d151379a28ca7fca329452a85723;12;12.076.651.550.000.000.000;;;
;;0x5c94fc7f71ea345d11a426f802448731783cacfe;12;12.073.301.900.000.000.000;;;
;;0xc9c1fe3ce5aacafc6b77ab4410303b12fc706d1e;12;12.061.976.350.000.000.000;;;
;;0x29f802deb333139d7aefce879f35d7a29f229076;12;12.050.577.190.000.000.000;;;
;;0x1a992292f0d26e3dd4e9045d28b51690e1df59c5;12;12.044.033.160.000.000.000;;;
;;0xda68d3157b43cc2f72d1efdfe8324848584f6db2;12;12.041.831.230.000.000.000;;;
;;0x4a183b7ed67b9e14b3f45abfb2cf44ed22c29e54;12;12.034.228.310.000.000.000;;;
;;0x6130380c2bd40685f579e873d5db2074de0dfef0;12;12.020.132.680.000.000.000;;;
;;0xf9ceb2f262ff6f6f8c30330bca64c2999da79174;12;12.010.194.770.000.000.000;;;
;;0x91b345623eafbf02a4e0fc5936710a272d20a716;12;12.000.000.000.000.000.000;;;
;;0x12b533b2ca0e234e4837be47e151b565ab41a8b1;12;12.000.000.000.000.000.000;;;
;;0x775b8e24da07129756cf61e5dd37d9bce9609d7c;12;11.994.251.180.000.000.000;;;
;;0x76448db3e1b75eb4084483e4eaad6767ee972b6a;12;11.986.865.380.000.000.000;;;
;;0xc369a4c1e2cb0c71a66b1f36a8d0ddf1cb69cf18;12;11.971.232.680.000.000.000;;;
;;0x74da2ee09c39c46d8a0944424707762b03c42792;12;11.947.333.970.000.000.000;;;
;;0x7b89299e2c07aeb37cf7b2865bbc4c61a97a632b;12;11.936.625.970.000.000.000;;;
;;0xaca5bd2ba54b8418532ecd043964aca679a9a294;12;11.856.029.780.000.000.000;;;
;;0xc86f50bd95caf7517ac56cfd8c9b2b70bb9c29db;12;11.846.708.000.000.000.000;;;
;;0x7785d9e39656af4d288f929083fc6b48773e811f;12;11.751.703.640.000.000.000;;;
;;0x147dc9c532de6b2816da697f133d7f65a42be49c;12;11.744.026.820.000.000.000;;;
;;0x65a2699ce5dfc463ecc2311b0ccd298ea3cab397;12;11.732.100.900.000.000.000;;;
;;0x69f96231db512906ad96cf2827c03116208eb646;12;11.700.025.300.000.000.000;;;
;;0x0b06d848c74928abfe0c05829b0900951a4d10c1;12;11.675.232.520.000.000.000;;;
;;0x1a4b659abcc6e89d8349d7d5b43fa701b688ff16;12;11.640.630.620.000.000.000;;;
;;0xcc2e885345508c99983e83036320c1a723967697;12;11.637.771.230.000.000.000;;;
;;0x85db76c9e9cc0e4f5d31ba1e229a60732050fa25;12;11.634.219.390.000.000.000;;;
;;0x1ac141949339a5a1a33ea1bb3c7898fc986fc546;12;11.631.973.640.000.000.000;;;
;;0x615e4b87a33299dcc76d2b810a47502e4c42cc15;12;11.582.975.890.000.000.000;;;
;;0x33e5bfe82fc5e44089ae302c8f8b3a36df82d079;12;11.546.557.090.000.000.000;;;
;;0x924636c59cfc3aaf63477ee17af87b2a4fdfcb34;12;11.529.005.090.000.000.000;;;
;;0xa89d6d8ac8c7ebe40017ecc73f2c9292dd3c249f;11;11.499.666.710.000.000.000;;;
;;0xdd5f9ef05f68cbc59bacc642d09e0c966e86300a;11;11.495.230.090.000.000.000;;;
;;0x85c7a05c5b36f3bcf2052ddbad326b50c4bf56b9;11;11.489.213.730.000.000.000;;;
;;0xd7d38281cd85834473b786fe4549a3ccfc7cd2b2;11;11.467.976.530.000.000.000;;;
;;0x13598125673ea5587b13ca4a8102bebd6ad6f473;11;11.463.811.570.000.000.000;;;
;;0x77483d1219ac5ba97fe4525cc7554907434577ff;11;11.463.221.030.000.000.000;;;
;;0x194d023eab9c6e2370b5d35755d00fc656002745;11;11.460.033.450.000.000.000;;;
;;0x0694b9ed4eddb164b75d9e8a8030f4c2b33911fd;11;11.425.705.620.000.000.000;;;
;;0xb20d7384a4da96641a995e28b3a70538ace59102;11;11.421.658.020.000.000.000;;;
;;0x2d26349ba16da4f1db3241339ecdd49e0e5860a2;11;11.408.510.400.000.000.000;;;
;;0xd013202497a8d2008a0d6a66092722e1329fb645;11;11.382.335.230.000.000.000;;;
;;0x35f9cc3c6b9e0521b36590cc06c54a7a6e49748c;11;11.349.618.800.000.000.000;;;
;;0xeabed4db24887a7dca91a12315c2c803e862c3ee;11;11.338.714.030.000.000.000;;;
;;0x5990af592b4e856dc3f753bdd4533fb39c7b14b6;11;11.320.991.790.000.000.000;;;
;;0xbf27be20eeb075f89a84abf8a05b45cdaf5605f4;11;11.291.382.090.000.000.000;;;
;;0x7cb173a6405d93fa72aa66f251ec7ece143407ee;11;11.284.592.600.000.000.000;;;
;;0x4e0443c85e047971c76003b2c2ccbfd95b76b6c4;11;11.282.183.080.000.000.000;;;
;;0x1a1f03d3273c02900ba5685ad8260850197ab9be;11;11.275.640.190.000.000.000;;;
;;0xa39ddcb1a72e835b9eaf291f72ab1498527012cb;11;11.273.882.880.000.000.000;;;
;;0xb2dad7c2a0378e5a8e56bff22ca80043d620497c;11;11.272.898.590.000.000.000;;;
;;0x3bc61eb1e6c1b1a4588aaf04204787926c0ec09e;11;11.253.120.740.000.000.000;;;
;;0x7e7dbcbf0be5004197c395e0cef43be4f0521f09;11;11.245.934.070.000.000.000;;;
;;0x17e32563d06c84af4ebe9bd42176a427e4374c1f;11;11.235.284.270.000.000.000;;;
;;0x2e33747888056fab4319dc568d54f96b02dbd427;11;11.234.880.510.000.000.000;;;
;;0xb20fe5235eeda12785e9a7713ccbc954610e3411;11;11.227.549.800.000.000.000;;;
;;0xffa9f83f4ee0bc3b665b5e54150d0ff933d7c6b9;11;11.225.717.340.000.000.000;;;
;;0x9b4ec1dcd02851d11b6a4252ce12a0ae690a8b55;11;11.219.649.750.000.000.000;;;
;;0x8c535117b519283ed30f4dabd34b916574f045e2;11;11.178.871.470.000.000.000;;;
;;0x2e2afb63cad231f6525754911936cbf6f380e4e6;11;11.148.505.730.000.000.000;;;
;;0x2a7c3e7b72cf1a1a8c578eb4712bf6071d37acac;11;11.138.289.320.000.000.000;;;
;;0xc4351e94be7c3c50b8849d05c4118c6df04d7004;11;11.120.825.580.000.000.000;;;
;;0x9fbe4f302dce436656173820c07f292874fa7447;11;11.110.783.060.000.000.000;;;
;;0x1bc7f242fb25f695855a42bc02ea9325e068bf80;11;11.094.778.070.000.000.000;;;
;;0x2dceaa3fd85db32f333e67c9386cc3186449dec7;11;11.082.151.380.000.000.000;;;
;;0x8a3b28b58d24d1b9e9e248939d537819930eac0f;11;11.081.266.090.000.000.000;;;
;;0xf0459f0060be11dcd66750cb713e3c2a309a8d91;11;11.074.053.560.000.000.000;;;
;;0x895ff5d8983c9ec1d6e4952b70da96d53636008e;11;11.067.446.960.000.000.000;;;
;;0x490118371f6427620b3590086a624b61b4bcbca6;11;11.046.140.420.000.000.000;;;
;;0x95cef7bf1a46c9514be8368f457cf65cfe49be85;11;11.043.906.780.000.000.000;;;
;;0xa18604537f53fc1eac85d1813d82be3c48009b20;11;11.038.569.580.000.000.000;;;
;;0xb91fa5af4859914a741ccaa37f59288d029200c5;11;11.019.836.890.000.000.000;;;
;;0xdb13afa29c84ce6fb7fa47b953e59dd54515586e;11;11.008.366.180.000.000.000;;;
;;0x9c929647412ee98b87dfb0853e5109490ce1b2c3;11;10.992.154.460.000.000.000;;;
;;0xd8aaf241f9b225d4fa6b322c3ae8e048e81c2326;11;10.972.423.950.000.000.000;;;
;;0x805b418d3410aa4191a4ea0b593c0833bc14c25a;11;10.960.029.580.000.000.000;;;
;;0xb5f99e208dbdd0a8eb1639119ac6a2df2d9fb2bf;11;10.959.685.360.000.000.000;;;
;;0x7c93a98294499af51dabac8d39467f97211ff780;11;10.940.434.380.000.000.000;;;
;;0xea697149fd4f0a34824d4dffbce843276d2e0f44;11;10.926.399.850.000.000.000;;;
;;0xf7fe4911061eb74607c0277a1a23753226e9caa4;11;10.919.028.170.000.000.000;;;
;;0x8a75e8ab5c8b6f4f5f150cc5d7dae9ebb0d75c1b;11;10.907.206.210.000.000.000;;;
;;0x3a7814e67d0c37ce0c1fb8cb25debf4808fc4b66;11;10.878.220.320.000.000.000;;;
;;0xf3f163286ebb15c6694201311276eac26f75cb71;11;10.866.999.430.000.000.000;;;
;;0x6c94bab1cfc7e7f723f69509336dc1b428b52e85;11;10.854.686.420.000.000.000;;;
;;0x0d7229112b961043ef3822edb2c61e906278b200;11;10.853.466.030.000.000.000;;;
;;0x519d7e0712788fc55124abbe938d085c6d6e1cd3;11;10.852.813.950.000.000.000;;;
;;0xf0ab1502541fb290e7825e2531ae8fb440fa213a;11;10.816.598.830.000.000.000;;;
;;0xa6d3e702c5b665b1375f5ab43735c29839197ca7;11;10.811.956.870.000.000.000;;;
;;0xc0c06e2d0d7e34d0833aea1575194c7380e51dd6;11;10.787.214.720.000.000.000;;;
;;0xb704a7e5f87fcea8e99c8892d677143002fca2bc;11;10.779.735.940.000.000.000;;;
;;0x6eb26a78e3a4672073d4b27a58a0d0ced358c132;11;10.767.365.670.000.000.000;;;
;;0xae3697a9fb36d79cd6336e66567ec49c8f88507e;11;10.743.928.740.000.000.000;;;
;;0x9ae0f039ab1617c57a7549147b74f7708c937b41;11;10.734.557.930.000.000.000;;;
;;0x1a8017c3409111fb17f1d3470ef4b257176a3b31;11;10.706.766.280.000.000.000;;;
;;0x1f33ed40d9146d729e2b1f2c5522003b8d7edf29;11;10.702.057.070.000.000.000;;;
;;0xfb7eea544f87b25ea1cefde118342567aa78623a;11;10.686.591.870.000.000.000;;;
;;0x94e4e07074d1cd970723c7a66e7688c32dfdefa7;11;10.660.750.460.000.000.000;;;
;;0x2edbd8757db3ae7b0687b51dd53dda2e058e2837;11;10.656.371.330.000.000.000;;;
;;0x72239b8dc6fa13ba4ae8673495b5a84a56a27991;11;10.621.466.070.000.000.000;;;
;;0x771e1eab4de7af23b0f7815123076214ef45447e;11;10.595.915.960.000.000.000;;;
;;0x2ab151788e61fd0a38db0a04f3f0d79fefb601ea;11;10.592.495.610.000.000.000;;;
;;0x2201e557e35d59ca6a2e69e3f7c4134f14e12589;11;10.577.137.820.000.000.000;;;
;;0x591583c3bf742cfe2ffdb64888701278671edcc5;11;10.576.690.950.000.000.000;;;
;;0xac97184a799ddf594dab6047a7d729949177a86d;11;10.565.983.490.000.000.000;;;
;;0x695fa4e2dfe904dabcebb53edfc56d549d4f4a44;11;10.562.159.380.000.000.000;;;
;;0xdfffbf1b8c72959f0cb0cd094438d21039e2f3c1;11;10.549.762.810.000.000.000;;;
;;0x93b12dd72544df5717c00d12729bc39b8a304a04;10;10.492.582.500.000.000.000;;;
;;0x1420d6f391848a75c0b247d52c210a237b12e686;10;10.481.651.440.000.000.000;;;
;;0x8845de554725bb505f3f90d027147849ca15d865;10;10.471.267.730.000.000.000;;;
;;0x5e0d9caf3690a02a0bedad6ecbc0f04fa3bb81c6;10;10.471.085.980.000.000.000;;;
;;0x640fe86301700d77f596b042e2578f3229aa0d45;10;10.464.650.470.000.000.000;;;
;;0x3ebec21dc38e6b8640923555b437f48cbc8c28c6;10;10.462.374.290.000.000.000;;;
;;0x763db890b54c8f444a2bf474fa31a4d302cc73ec;10;10.442.892.610.000.000.000;;;
;;0xac5047d22df8cc1687b972d374b3af98ed41001e;10;10.418.933.830.000.000.000;;;
;;0x5282c12875b9f1cbf2e9da3de5d66fafed69ac62;10;10.389.471.610.000.000.000;;;
;;0xe84459cb4dbbda4ccdf215d690906d34fe190418;10;10.373.301.770.000.000.000;;;
;;0x5f7f745d5c57c9b25ffc3e4a634285fba4ee0451;10;10.368.975.150.000.000.000;;;
;;0xc559a11b8ed3acd018c1598ff94d4795f27fde93;10;10.358.608.120.000.000.000;;;
;;0x800196bafe8b138bba4271955cf587e9f3ee7909;10;10.354.464.520.000.000.000;;;
;;0x1c5435daddc461007cb3616066cfcca87bb43e30;10;10.350.354.250.000.000.000;;;
;;0xb218b347707db94d1bf0751350c128e9ea6b9451;10;10.346.524.510.000.000.000;;;
;;0xf0669e8195e67d88b713143d7b8e73e85bcc1520;10;10.334.063.040.000.000.000;;;
;;0x08b1be1599f76d2fd15319ebbb8ce39fd31fe933;10;10.326.501.010.000.000.000;;;
;;0x362117be0a764fb67a49a8e323b46a1caf48c4a9;10;10.316.957.240.000.000.000;;;
;;0xd842cc25e2c41305b636d724d2ff6e773d94e2b4;10;10.280.153.480.000.000.000;;;
;;0xd4f1254c803662c46d9c21f80f4f3c15ff57e2c9;10;10.279.991.020.000.000.000;;;
;;0xc80e68ff1534395e79d10aca971ef2e3857b0037;10;10.259.388.370.000.000.000;;;
;;0x4f95be00a2ec8fca5a5b9cc79dd14c59943adebc;10;10.256.554.660.000.000.000;;;
;;0x6ba455b9fed2728fb8a0fa5d17c3fbf7b34b8bd1;10;10.245.690.580.000.000.000;;;
;;0x2c17ba27b2dc32f5cbe36ae8be37b7a0a31cab22;10;10.235.470.760.000.000.000;;;
;;0xf4d8fbbf96ec15c6f0811fdb95712f347c6a5a5b;10;10.230.720.690.000.000.000;;;
;;0x90c3ac86f727dcea6db597a2eadb677212345678;10;10.218.154.540.000.000.000;;;
;;0x587c4dba820a2eadfee9c3062e4fb652cc534dfb;10;10.193.666.840.000.000.000;;;
;;0x4f03dd8c91e3d607c55190ac8ef6041cd610da74;10;10.182.306.570.000.000.000;;;
;;0x6dd6a5304d3d498abbedd8230cdbaa4f1aa6bb48;10;10.177.682.100.000.000.000;;;
;;0x8cc33f3c7c406ffe27f56bb2fb2466421a366d74;10;10.176.043.600.000.000.000;;;
;;0xd45b5a0f33d39256f5e2613882a49934ab2d3634;10;10.153.879.310.000.000.000;;;
;;0x2d4377d4b30752d7498a17f4424cfc04af0d6fe3;10;10.151.566.360.000.000.000;;;
;;0x62d09d94317b12b66d9d889135802b20b2a56f30;10;10.132.877.380.000.000.000;;;
;;0xd5d4586c5367c59beb8112428c17957cfed779ca;10;10.109.344.840.000.000.000;;;
;;0x1c955eaeb46207068e7780363afcd058217ef8be;10;10.107.993.250.000.000.000;;;
;;0xafae5a508dbc92dfb1fb21c47475a5c1d4d001ad;10;10.106.048.820.000.000.000;;;
;;0x1f0c4110ab87ee2eb82980093f5fb3222b43a157;10;10.099.066.560.000.000.000;;;
;;0x529db3e1ad391ebd11cae64a7c41bba3ebd90362;10;10.082.000.000.000.000.000;;;
;;0x544547b20ca2dcf1c8540e66bbd0f6850b9320ab;10;10.080.782.020.000.000.000;;;
;;0x18f427192ab72a705f86fed38527d128e184d14f;10;10.080.358.260.000.000.000;;;
;;0xfd7e55a555555c2f25053a38ec744de1afea4fa4;10;10.062.818.410.000.000.000;;;
;;0xd907ad6a89520344b013da40f716e446948c79a6;10;10.049.196.300.000.000.000;;;
;;0x9094b269d12939d9690be8179bc3f59df89832aa;10;10.047.646.730.000.000.000;;;
;;0x7c3e9b6ceaa4101a45546dd867a43d60bf0b8530;10;10.040.432.120.000.000.000;;;
;;0x36d1168eef97d9b4d6777bdb1b05adf15402963d;10;10.038.897.430.000.000.000;;;
;;0x9770870b00a1cfd7e38bb0717176fb6bc0936317;10;10.024.338.010.000.000.000;;;
;;0x5477799528691acbd5bdaf91cac7881bfb7fa26c;10;10.019.375.950.000.000.000;;;
;;0xdea8a21d5ffb8be4e7274b70dc4df219ccb730a3;10;10.009.227.160.000.000.000;;;
;;0x81a7eeeaea98f00898937bb949e7bc1effe95f41;10;10.004.967.690.000.000.000;;;
;;0x8614d33a2bc059cd2f21819e68854639856631fd;10;10.003.773.920.000.000.000;;;
;;0x067e329f1b9513bd9cccf8b667aa987f2a7463a4;10;10.000.000.000.000.000.000;;;
;;0xe5b9ffd87d1cb96d07fd9e177221e48b590c2316;10;10.000.000.000.000.000.000;;;
;;0x121d271afbe9b7c70c65b566f0e778eb92bbbbbc;10;10.000.000.000.000.000.000;;;
;;0xd50dc275ac94d3c862c3a4680571b7e526bfb37b;10;10.000.000.000.000.000.000;;;
;;0x9e904339e98ea8bc98ee88c8edd695ed8f2dec84;10;10.000.000.000.000.000.000;;;
;;0xdc58a0cfbca97d607e3a66813aa9af886f00a831;10;10.000.000.000.000.000.000;;;
;;0x21d6911b0d157de7eef451de6b6a57104657f0ce;10;10.000.000.000.000.000.000;;;
;;0x5f6e3753c5f857f4e57548a3911cc96403e4f844;10;10.000.000.000.000.000.000;;;
;;0xeb0f11726a2ab0bc934ba12e6c59e8b97abafcf4;10;10.000.000.000.000.000.000;;;
;;0x8195f464d60e4f15dfb284ea2a81ccf0c83a08c4;10;10.000.000.000.000.000.000;;;
;;0x4c6bf432b605f897007b2777577aadf05526fc70;10;10.000.000.000.000.000.000;;;
;;0x12d601879e83fc0485e6a9eae8afd420987f2c8c;10;10.000.000.000.000.000.000;;;
;;0x7eb66001fdb749956cfb79087ffe48a58b86f309;10;10.000.000.000.000.000.000;;;
;;0x0b0c618eb189ba129231c82cba91aa8449f7d6ec;10;10.000.000.000.000.000.000;;;
;;0x57066b85e948d274b83b9cac3c85d0378ee57274;10;10.000.000.000.000.000.000;;;
;;0xcdcc2ff3c4a87a162d49d1dc02b7146321c0b639;10;9.999.823.216.000.000.000;;;
;;0x9040643109c14be310531bc52dd2a28d5886532b;10;9.999.223.160.000.000.000;;;
;;0xa3dae7d62d7797e40da65280ffefa3e360e89a5a;10;9.983.584.190.000.000.000;;;
;;0x33c87c69c6cc977f34c334d955571d0ee6857e32;10;9.982.530.009.000.000.000;;;
;;0xac5c30081afea3aa94c72c00ba4a12dc09716c74;10;9.976.999.522.000.000.000;;;
;;0xe11d17626df428119c379acaf75a5630dbc221f2;10;9.927.568.666.000.000.000;;;
;;0x10877bf8a9b41abd16121293a4e96d5cddcd3546;10;9.915.781.205.000.000.000;;;
;;0xf84dbe3844cab5dc074bcc241b45f37754c46638;10;9.911.277.127.000.000.000;;;
;;0xab55c0e38ad37faa2ca879c1669e0203009871aa;10;9.893.426.244.000.000.000;;;
;;0x94ada4c61909a08f6bbc4e5606d9f0415cdc081a;10;9.887.182.122.000.000.000;;;
;;0x5d05f9a8a50a73fa17ab0c6140f1dc4fd1e5084a;10;9.879.079.761.000.000.000;;;
;;0x32d8fc402d99021af53b08de3f13050173a23735;10;9.877.620.772.000.000.000;;;
;;0xe95e275efbc1a0eb1e731a80b2d64096fd3c6892;10;9.860.690.573.000.000.000;;;
;;0xb5c336ed6e27867642124b4667605a1735817135;10;9.860.146.840.000.000.000;;;
;;0x234bfeb4691c103609abd17499538fef80d1bc21;10;9.859.835.521.000.000.000;;;
;;0x2974fec3b353063018b4c4ba87d07751f7462f52;10;9.857.030.481.000.000.000;;;
;;0x84cc0b54a58aaa310e30dd2d26056deca5b0c927;10;9.850.935.002.000.000.000;;;
;;0x94392dd62b6fb35e2c4083937ae581f9d8201b54;10;9.840.251.319.000.000.000;;;
;;0x38bac31a097b79217a464162b8f479c5b4aa5e1e;10;9.837.076.727.000.000.000;;;
;;0x9548f4c09e9430fe5d43dd8fcb624dc40822054c;10;9.818.389.398.000.000.000;;;
;;0xab8b63a57239750f2613a986a63f369046fd427e;10;9.815.935.635.000.000.000;;;
;;0x6b43b4b023953334332df8947c4af8f5c0cebca0;10;9.797.554.176.000.000.000;;;
;;0xff7aaa35d964f995f61508a295fb249700a82990;10;9.788.363.104.000.000.000;;;
;;0x6e310eb7163ccf6601cdc18f70012adaac93a8da;10;9.775.075.108.000.000.000;;;
;;0x152b4ae6ac3509ea3e96a9d9fdd8b083a5693937;10;9.758.144.212.000.000.000;;;
;;0x990db059358bc1e420846a1d96a4864629fc7b20;10;9.717.921.708.000.000.000;;;
;;0xaeb88df39739e40322576d1cafa17fad80faac89;10;9.709.244.053.000.000.000;;;
;;0xb0240e95966a2b251fed4610c72bf793193c5e9f;10;9.687.523.439.000.000.000;;;
;;0xe01a4d4f17320c2d2842655e6c6761efb3ad6f64;10;9.681.271.810.000.000.000;;;
;;0xcad0b77048fd44ac03068291b04decc14ef63b72;10;9.633.419.807.000.000.000;;;
;;0x49073609df5e5165ad3d38973c15645c0fe8ae66;10;9.631.322.302.000.000.000;;;
;;0x0d3503721d2ee3c8ca87f201d8380693d2bb98b2;10;9.585.712.602.000.000.000;;;
;;0x590cf94aa2c077b384ae47412bd3dcf6040e2432;10;9.570.505.912.000.000.000;;;
;;0x9cec68c98c39f06abbd1352226a559b5bc497a35;10;9.560.995.842.000.000.000;;;
;;0x543be90a3559487f1f84a2fd6645f49323101486;10;9.544.998.163.000.000.000;;;
;;0x674d424cf8b1e37e2104c77f4caa4f411f6b580c;10;9.538.382.825.000.000.000;;;
;;0xd812fa1f5b0fb3942c7dac937987b8cbdbb883bb;10;9.533.358.246.000.000.000;;;
;;0x96c071d66a128a6499b4467f50ab3a6ea92b005b;9;9.499.026.123.000.000.000;;;
;;0xf6596419214117c7a03deafb4f75ba1576583404;9;9.494.218.408.000.000.000;;;
;;0xfd58a2843874ee5819c2ac20eb834532f1759ca4;9;9.440.529.786.000.000.000;;;
;;0x3fa8781c7fdf7f4fcd28fe802493f6969b930428;9;9.432.022.765.000.000.000;;;
;;0x592919bb79c0efd68b230a7cc03a43a0a0017b94;9;9.429.091.292.000.000.000;;;
;;0x2891f58bee4f48d7e627194c73248bdbc4124476;9;9.425.449.001.000.000.000;;;
;;0x6f2aa5f9c80d8fe78ee67083d17062fb0b91e4d7;9;9.425.308.575.000.000.000;;;
;;0x949200f57441454fa53a9b1a150335da994a2835;9;9.416.578.339.000.000.000;;;
;;0x2aa3569b6702d098a861d19a29ffb8b34ac64c3b;9;9.360.422.027.000.000.000;;;
;;0xa967b8eeffd1e37e6575d9d08153e593f6c80381;9;9.356.707.528.000.000.000;;;
;;0xfed7a5970de5a9b3dd1e85a0a1a2841238b6ea2b;9;9.353.063.136.000.000.000;;;
;;0x1ae01f82d8696539c2ebea98c44278f23b530995;9;9.344.252.190.000.000.000;;;
;;0xcc5b968fa814dbb833a9ee5d9097db63ba0bb345;9;9.340.304.945.000.000.000;;;
;;0xeb20f60339c5b49e0845bb06a760f4538016e006;9;9.339.445.639.000.000.000;;;
;;0xa5963daf2b0f2bad782e8955ca246539a0bb0a53;9;9.330.595.732.000.000.000;;;
;;0xceb865b48c62dd639b9917fce74a56b61a7f79ae;9;9.282.717.512.000.000.000;;;
;;0xa029da866a5295bb408ab98e70989ae7bc52ae1b;9;9.274.441.197.000.000.000;;;
;;0x223ff1fd455ad08a25c8f8055dc25a56e6e87d66;9;9.247.863.245.000.000.000;;;
;;0xcc709b86e6929bf162b0575ea8765deb784dcca2;9;9.238.074.811.000.000.000;;;
;;0x0c32060cbb724b81bd87e9081533f939b5d256eb;9;9.197.011.392.000.000.000;;;
;;0x149b24dc00a139f2d9182c8925968fa254b0396a;9;9.191.801.715.000.000.000;;;
;;0xc19ff7badb980486ea302510fa1da345c8f649e6;9;9.179.180.305.000.000.000;;;
;;0xb2e8abc9b96477f0d173270bbb50deb6217c1943;9;9.167.486.457.000.000.000;;;
;;0xb093c3a258125d79f9d38cbbc5d52154eeb6b677;9;9.165.181.829.000.000.000;;;
;;0x4ce250f4a4b8de6654655877c1cc695017444f6e;9;9.154.898.753.000.000.000;;;
;;0xa62e8dd7789b25b8db5e24f5685585c99d53a333;9;9.139.760.480.000.000.000;;;
;;0xbb1e444f4688c42ce465469c9f6fbaaad3be326e;9;9.123.284.485.000.000.000;;;
;;0xbca52f983bfcdf3f91b5d7a6909a31972e387697;9;9.122.765.556.000.000.000;;;
;;0x551560453d5ef13c3fbe62771de4ceb4848bfc0c;9;9.117.529.303.000.000.000;;;
;;0x5dae8801037fd25efe1bbc113aa14f767de38351;9;9.112.835.091.000.000.000;;;
;;0x99a9fb92ef44e26bf4fd85982f6dc1cbcc9e0417;9;9.107.257.827.000.000.000;;;
;;0xeb105550b4a1c2b9dbf0a1919e8a9d2aad1d0312;9;9.097.426.676.000.000.000;;;
;;0x6c1e6ce1249d733346789190de21a9b22298e474;9;9.074.936.312.000.000.000;;;
;;0x9a929bcfcd78233f018930547314e30fa32c08a9;9;9.071.603.157.000.000.000;;;
